"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Cherokee County","645","1.32%","92.81%","50","1.25%","7.19%","695","1.31%"
"Clarke County","524","1.07%","93.57%","36","0.9%","6.43%","560","1.06%"
"Clay County","11","0.02%","91.67%","1","0.02%","8.33%","12","0.02%"
"Clayton County","1,148","2.35%","92.88%","88","2.2%","7.12%","1,236","2.34%"
"Clinch County","45","0.09%","95.74%","2","0.05%","4.26%","47","0.09%"
"Cobb County","2,136","4.37%","93.03%","160","3.99%","6.97%","2,296","4.34%"
"Coffee County","308","0.63%","91.67%","28","0.7%","8.33%","336","0.64%"
"Colquitt County","197","0.4%","97.04%","6","0.15%","2.96%","203","0.38%"
"Columbia County","503","1.03%","88.71%","64","1.6%","11.29%","567","1.07%"
"Cook County","133","0.27%","91.72%","12","0.3%","8.28%","145","0.27%"
"Coweta County","715","1.46%","93.96%","46","1.15%","6.04%","761","1.44%"
"Crawford County","31","0.06%","93.94%","2","0.05%","6.06%","33","0.06%"
"Crisp County","373","0.76%","90.53%","39","0.97%","9.47%","412","0.78%"
"Dade County","97","0.2%","89.81%","11","0.27%","10.19%","108","0.2%"
"Dawson County","132","0.27%","85.16%","23","0.57%","14.84%","155","0.29%"
"Decatur County","317","0.65%","89.3%","38","0.95%","10.7%","355","0.67%"
"Dekalb County","2,672","5.47%","95.19%","135","3.37%","4.81%","2,807","5.31%"
"Dodge County","129","0.26%","90.21%","14","0.35%","9.79%","143","0.27%"
"Dooly County","133","0.27%","89.26%","16","0.4%","10.74%","149","0.28%"
"Dougherty County","730","1.49%","96.18%","29","0.72%","3.82%","759","1.44%"
"Douglas County","850","1.74%","91.1%","83","2.07%","8.9%","933","1.76%"
"Early County","77","0.16%","97.47%","2","0.05%","2.53%","79","0.15%"
"Echols County","14","0.03%","93.33%","1","0.02%","6.67%","15","0.03%"
"Effingham County","354","0.72%","89.17%","43","1.07%","10.83%","397","0.75%"
"Elbert County","151","0.31%","91.52%","14","0.35%","8.48%","165","0.31%"
"Emanuel County","222","0.45%","94.07%","14","0.35%","5.93%","236","0.45%"
"Evans County","88","0.18%","92.63%","7","0.17%","7.37%","95","0.18%"
"Fannin County","102","0.21%","85.71%","17","0.42%","14.29%","119","0.22%"
"Fayette County","381","0.78%","88.4%","50","1.25%","11.6%","431","0.81%"
"Floyd County","946","1.94%","90.96%","94","2.35%","9.04%","1,040","1.97%"
"Forsyth County","400","0.82%","87.34%","58","1.45%","12.66%","458","0.87%"
"Franklin County","176","0.36%","89.8%","20","0.5%","10.2%","196","0.37%"
"Fulton County","4,724","9.66%","95.13%","242","6.04%","4.87%","4,966","9.39%"
"Gilmer County","118","0.24%","92.19%","10","0.25%","7.81%","128","0.24%"
"Glascock County","11","0.02%","100.0%","","","","11","0.02%"
"Glynn County","553","1.13%","94.53%","32","0.8%","5.47%","585","1.11%"
"Gordon County","378","0.77%","87.5%","54","1.35%","12.5%","432","0.82%"
"Grady County","215","0.44%","89.58%","25","0.62%","10.42%","240","0.45%"
"Greene County","116","0.24%","88.55%","15","0.37%","11.45%","131","0.25%"
"Gwinnett County","2,397","4.9%","93.41%","169","4.22%","6.59%","2,566","4.85%"
"Habersham County","120","0.25%","86.96%","18","0.45%","13.04%","138","0.26%"
"Hall County","747","1.53%","91.66%","68","1.7%","8.34%","815","1.54%"
"Hancock County","48","0.1%","94.12%","3","0.07%","5.88%","51","0.1%"
"Haralson County","162","0.33%","88.04%","22","0.55%","11.96%","184","0.35%"
"Harris County","106","0.22%","95.5%","5","0.12%","4.5%","111","0.21%"
"Hart County","152","0.31%","95.0%","8","0.2%","5.0%","160","0.3%"
"Heard County","55","0.11%","85.94%","9","0.22%","14.06%","64","0.12%"
"Henry County","709","1.45%","90.78%","72","1.8%","9.22%","781","1.48%"
"Houston County","888","1.82%","91.64%","81","2.02%","8.36%","969","1.83%"
"Irwin County","75","0.15%","93.75%","5","0.12%","6.25%","80","0.15%"
"Jackson County","281","0.57%","89.78%","32","0.8%","10.22%","313","0.59%"
"Jasper County","57","0.12%","95.0%","3","0.07%","5.0%","60","0.11%"
"Jeff Davis County","97","0.2%","92.38%","8","0.2%","7.62%","105","0.2%"
"Jefferson County","114","0.23%","93.44%","8","0.2%","6.56%","122","0.23%"
"Jenkins County","88","0.18%","95.65%","4","0.1%","4.35%","92","0.17%"
"Johnson County","42","0.09%","100.0%","","","","42","0.08%"
"Jones County","163","0.33%","93.68%","11","0.27%","6.32%","174","0.33%"
"Lamar County","95","0.19%","87.16%","14","0.35%","12.84%","109","0.21%"
"Lanier County","54","0.11%","87.1%","8","0.2%","12.9%","62","0.12%"
"Laurens County","271","0.55%","92.18%","23","0.57%","7.82%","294","0.56%"
"Lee County","75","0.15%","93.75%","5","0.12%","6.25%","80","0.15%"
"Liberty County","258","0.53%","92.81%","20","0.5%","7.19%","278","0.53%"
"Lincoln County","39","0.08%","100.0%","","","","39","0.07%"
"Long County","64","0.13%","91.43%","6","0.15%","8.57%","70","0.13%"
"Lowndes County","463","0.95%","94.3%","28","0.7%","5.7%","491","0.93%"
"Lumpkin County","85","0.17%","85.0%","15","0.37%","15.0%","100","0.19%"
"Macon County","46","0.09%","93.88%","3","0.07%","6.12%","49","0.09%"
"Madison County","141","0.29%","91.56%","13","0.32%","8.44%","154","0.29%"
"Marion County","22","0.05%","95.65%","1","0.02%","4.35%","23","0.04%"
"Mcduffie County","161","0.33%","96.41%","6","0.15%","3.59%","167","0.32%"
"Mcintosh County","78","0.16%","93.98%","5","0.12%","6.02%","83","0.16%"
"Meriwether County","157","0.32%","96.91%","5","0.12%","3.09%","162","0.31%"
"Miller County","36","0.07%","94.74%","2","0.05%","5.26%","38","0.07%"
"Mitchell County","178","0.36%","93.68%","12","0.3%","6.32%","190","0.36%"
"Monroe County","203","0.42%","87.12%","30","0.75%","12.88%","233","0.44%"
"Montgomery County","27","0.06%","75.0%","9","0.22%","25.0%","36","0.07%"
"Morgan County","116","0.24%","92.8%","9","0.22%","7.2%","125","0.24%"
"Murray County","299","0.61%","86.92%","45","1.12%","13.08%","344","0.65%"
"Muscogee County","1,192","2.44%","94.83%","65","1.62%","5.17%","1,257","2.38%"
"Newton County","684","1.4%","90.96%","68","1.7%","9.04%","752","1.42%"
"Oconee County","57","0.12%","90.48%","6","0.15%","9.52%","63","0.12%"
"Oglethorpe County","51","0.1%","98.08%","1","0.02%","1.92%","52","0.1%"
"Paulding County","248","0.51%","92.19%","21","0.52%","7.81%","269","0.51%"
"Peach County","75","0.15%","96.15%","3","0.07%","3.85%","78","0.15%"
"Pickens County","100","0.2%","87.72%","14","0.35%","12.28%","114","0.22%"
"Pierce County","120","0.25%","91.6%","11","0.27%","8.4%","131","0.25%"
"Pike County","35","0.07%","85.37%","6","0.15%","14.63%","41","0.08%"
"Polk County","198","0.41%","91.67%","18","0.45%","8.33%","216","0.41%"
"Pulaski County","48","0.1%","96.0%","2","0.05%","4.0%","50","0.09%"
"Putnam County","135","0.28%","91.84%","12","0.3%","8.16%","147","0.28%"
"Quitman County","11","0.02%","100.0%","","","","11","0.02%"
"Rabun County","57","0.12%","90.48%","6","0.15%","9.52%","63","0.12%"
"Randolph County","39","0.08%","95.12%","2","0.05%","4.88%","41","0.08%"
"Richmond County","1,688","3.45%","94.14%","105","2.62%","5.86%","1,793","3.39%"
"Rockdale County","427","0.87%","92.83%","33","0.82%","7.17%","460","0.87%"
"Schley County","16","0.03%","88.89%","2","0.05%","11.11%","18","0.03%"
"Screven County","93","0.19%","90.29%","10","0.25%","9.71%","103","0.19%"
"Seminole County","66","0.14%","89.19%","8","0.2%","10.81%","74","0.14%"
"Spalding County","482","0.99%","89.09%","59","1.47%","10.91%","541","1.02%"
"Stephens County","126","0.26%","93.33%","9","0.22%","6.67%","135","0.26%"
"Stewart County","26","0.05%","89.66%","3","0.07%","10.34%","29","0.05%"
"Sumter County","199","0.41%","94.76%","11","0.27%","5.24%","210","0.4%"
"Talbot County","27","0.06%","90.0%","3","0.07%","10.0%","30","0.06%"
"Taliaferro County","16","0.03%","84.21%","3","0.07%","15.79%","19","0.04%"
"Tattnall County","230","0.47%","87.45%","33","0.82%","12.55%","263","0.5%"
"Taylor County","49","0.1%","89.09%","6","0.15%","10.91%","55","0.1%"
"Telfair County","120","0.25%","91.6%","11","0.27%","8.4%","131","0.25%"
"Terrell County","46","0.09%","93.88%","3","0.07%","6.12%","49","0.09%"
"Thomas County","222","0.45%","95.69%","10","0.25%","4.31%","232","0.44%"
"Tift County","317","0.65%","95.48%","15","0.37%","4.52%","332","0.63%"
"Toombs County","289","0.59%","94.44%","17","0.42%","5.56%","306","0.58%"
"Towns County","60","0.12%","83.33%","12","0.3%","16.67%","72","0.14%"
"Treutlen County","62","0.13%","92.54%","5","0.12%","7.46%","67","0.13%"
"Troup County","585","1.2%","91.98%","51","1.27%","8.02%","636","1.2%"
"Turner County","53","0.11%","94.64%","3","0.07%","5.36%","56","0.11%"
"Twiggs County","39","0.08%","92.86%","3","0.07%","7.14%","42","0.08%"
"Union County","75","0.15%","85.23%","13","0.32%","14.77%","88","0.17%"
"Upson County","202","0.41%","92.24%","17","0.42%","7.76%","219","0.41%"
"Walker County","394","0.81%","90.16%","43","1.07%","9.84%","437","0.83%"
"Walton County","657","1.34%","90.37%","70","1.75%","9.63%","727","1.37%"
"Ware County","267","0.55%","89.0%","33","0.82%","11.0%","300","0.57%"
"Warren County","28","0.06%","96.55%","1","0.02%","3.45%","29","0.05%"
"Washington County","180","0.37%","94.74%","10","0.25%","5.26%","190","0.36%"
"Wayne County","181","0.37%","90.05%","20","0.5%","9.95%","201","0.38%"
"Webster County","16","0.03%","94.12%","1","0.02%","5.88%","17","0.03%"
"Wheeler County","24","0.05%","82.76%","5","0.12%","17.24%","29","0.05%"
"White County","102","0.21%","93.58%","7","0.17%","6.42%","109","0.21%"
"Whitfield County","788","1.61%","87.36%","114","2.84%","12.64%","902","1.71%"
"Wilcox County","66","0.14%","94.29%","4","0.1%","5.71%","70","0.13%"
"Wilkes County","67","0.14%","97.1%","2","0.05%","2.9%","69","0.13%"
"Wilkinson County","39","0.08%","97.5%","1","0.02%","2.5%","40","0.08%"
"Worth County","139","0.28%","93.29%","10","0.25%","6.71%","149","0.28%"
"Total Reported","48,883","100.00%","92.42%","4,008","100.00%","7.58%","52,891","100.00%"
"Not Reported","0",,,"0",,,"0",
"Grand Total","48,883",,,"4,008",,,"52,891",
